ID,name,Make,Model,Version,Price,Link,Model Date,Km Run,Energy,Engine Type,City,Color,Assembly,EngineCapacity,image1,image2,image3,image4,image5,Features 
65,"
Toyota Corolla  2015 Altis Automatic 1.6 for Sale",Toyota,Corolla,Altis Automatic 1.6,"
PKR 21.4 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-3267986,2015,"

56,000 km","

Petrol","

Automatic",Islamabad,White,Local,1600 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226726.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226730.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226731.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226732.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226725.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
66,"
Toyota Corolla  2014 XLi VVTi for Sale",Toyota,Corolla,XLi VVTi,"
PKR 17.7 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-lahore-3267972,2014,"

51,000 km","

Petrol","

Manual",Lahore,Black,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2014-29226514.jpg,https://cache1.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2014-29226498.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2014-29226509.jpg,https://cache1.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2014-29226501.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2014-29226504.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Mirrors', 'Power Steering', 'Power Windows']"
67,"
Toyota Corolla  2015 Altis Automatic 1.6 for Sale",Toyota,Corolla,Altis Automatic 1.6,"
PKR 23 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-peshawar-3267968,2015,"

50,000 km","

Petrol","

Automatic",Islamabad,White,Local,1600 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226684.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226688.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226687.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226685.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-6-automatic-2015-29226681.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
68,"
Toyota Corolla  2018 GLi Automatic 1.3 VVTi fo...",Toyota,Corolla,GLi Automatic 1.3 VVTi,"
PKR 23.1 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-karachi-3267958,2018,"

18,000 km","

Petrol","

Automatic",Karachi,Brown,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2018-29226274.jpg,https://cache1.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2018-29226275.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2018-29226276.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2018-29226277.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2018-29226278.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
69,"
Toyota Corolla  2006 Altis Automatic 1.8 for Sale",Toyota,Corolla,Automatic 1.8,"
PKR 12.25 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2006-for-sale-in-lahore-3267943,2006,"

127,000 km","

Petrol","

Automatic",Lahore,Grey,Local,1800 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-8-automatic-2006-29226313.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-8-automatic-2006-29226314.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-8-automatic-2006-29226315.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-8-automatic-2006-29226318.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-altis-1-8-automatic-2006-29226319.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
70,"
Toyota Corolla  1996  for Sale",Toyota,Corolla,,"
PKR 6.3 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-1996-for-sale-in-karachi-3248494,1996,"

200,000 km","

Petrol","

Manual",Karachi,White,Imported,1600 cc,https://cache3.pakwheels.com/ad_pictures/2900/toyota-corolla-1-6-gli-1996-29003768.jpg,https://cache2.pakwheels.com/ad_pictures/2900/toyota-corolla-1-6-gli-1996-29003772.jpg,https://cache1.pakwheels.com/ad_pictures/2900/toyota-corolla-1-6-gli-1996-29003773.jpg,https://cache3.pakwheels.com/ad_pictures/2900/toyota-corolla-1-6-gli-1996-29003771.jpg,https://cache2.pakwheels.com/ad_pictures/2900/toyota-corolla-1-6-gli-1996-29003776.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Keyless Entry', 'Power Locks', 'Power Steering']"
71,"
Toyota Corolla  2004 2.0D Saloon for Sale",Toyota,Corolla,Saloon,"
PKR 9.3 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2004-for-sale-in-khushab-3267939,2004,"

390,000 km","

Diesel","

Manual",Khushab,Grey,Local,2000 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-20d-saloon-2004-29226352.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-20d-saloon-2004-29226353.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-20d-saloon-2004-29226354.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-20d-saloon-2004-29226355.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-20d-saloon-2004-29226356.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'Cassette Player', 'Front Speakers', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear speakers']"
72,"
Toyota Corolla  2007 XLi for Sale",Toyota,Corolla,,"
PKR 10.25 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2007-for-sale-in-faisalabad-3267937,2007,"

380,000 km","

Petrol","

Manual",Faisalabad,Black,Local,1300 cc,https://cache1.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-2-2007-29226219.jpg,,,,,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Power Steering']"
73,"
Toyota Corolla  2014 GLi 1.3 VVTi for Sale",Toyota,Corolla,GLi 1.3 VVTi,"
PKR 18.7 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2014-for-sale-in-islamabad-3267930,2014,"

67,000 km","

Petrol","

Manual",Islamabad,Silver,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2014-29226209.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2014-29226212.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2014-29226223.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2014-29226226.jpg,https://cache1.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2014-29226224.jpg,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
74,"
Toyota Corolla  2010 Altis SR Cruisetronic 1.8...",Toyota,Corolla,SR Cruisetronic 1.8,"
PKR 13.85 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2010-for-sale-in-lahore-3267925,2010,"

94,000 km","

Petrol","

Automatic",Lahore,Grey,Local,1800 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-1-8-cruisetronic-sr-2010-29226213.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-1-8-cruisetronic-sr-2010-29226214.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-1-8-cruisetronic-sr-2010-29226215.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-1-8-cruisetronic-sr-2010-29226216.jpg,,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cruise Control', 'DVD Player', 'Keyless Entry', 'Navigation System', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Sun Roof']"
75,"
Toyota Corolla  2017 XLi VVTi for Sale",Toyota,Corolla,XLi VVTi,"
PKR 18.25 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-karachi-3267924,2017,"

56,800 km","

Petrol","

Manual",Karachi,White,Local,1300 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2017-29226185.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2017-29226191.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2017-29226186.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2017-29226192.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-xli-vvti-2017-29226187.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Power Mirrors', 'Power Steering']"
76,"
Toyota Corolla  1997 XE-G for Sale",Toyota,Corolla,XE-G,"
PKR 7.1 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-1997-for-sale-in-wah-cantt-3267922,1997,"

375,000 km","

CNG","

Manual",Lahore,Blue,Local,1300 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-xe-g-1997-29226067.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-xe-g-1997-29226081.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-xe-g-1997-29226112.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-xe-g-1997-29226111.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-xe-g-1997-29226153.jpg,"['AM/FM Radio', 'Air Conditioning', 'Cassette Player', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
77,"
Toyota Corolla  2012 GLi 1.3 VVTi for Sale",Toyota,Corolla,1.3 VVTi,"
PKR 13.75 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-sukkur-3267917,2012,"

100,000 km","

Petrol","

Manual",Karachi,Magneta,Local,1300 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226117.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226113.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226118.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226114.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226115.jpg,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
78,"
Toyota Corolla  2019 GLi Automatic 1.3 VVTi fo...",Toyota,Corolla,GLi Automatic 1.3 VVTi,"
PKR 25.1 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-3267904,2019,"

700 km","

Petrol","

Automatic",Lahore,White,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225981.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225984.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225983.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225982.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225985.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
79,"
Toyota Corolla  2018 XLi VVTi for Sale",Toyota,Corolla,XLi VVTi,"
PKR 21.4 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2018-for-sale-in-lahore-3252822,2018,"

48,000 km","

Petrol","

Manual",Lahore,White,Local,1300 cc,https://cache1.pakwheels.com/ad_pictures/2905/toyota-corolla-xli-vvti-2018-29052591.jpg,https://cache4.pakwheels.com/ad_pictures/2905/toyota-corolla-xli-vvti-2018-29052584.jpg,https://cache1.pakwheels.com/ad_pictures/2905/toyota-corolla-xli-vvti-2018-29052586.jpg,https://cache4.pakwheels.com/ad_pictures/2905/toyota-corolla-xli-vvti-2018-29052582.jpg,https://cache2.pakwheels.com/ad_pictures/2905/toyota-corolla-xli-vvti-2018-29052583.jpg,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Power Mirrors', 'Power Steering']"
80,"
Toyota Corolla  2003 2.0D for Sale",Toyota,Corolla,2.0D,"
PKR 8.55 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2003-for-sale-in-lahore-3210318,2003,"

348,274 km","

Diesel","

Manual",Lahore,White,Local,2000 cc,https://cache2.pakwheels.com/ad_pictures/2921/toyota-corolla-2-0d-2003-29217717.jpg,https://cache1.pakwheels.com/ad_pictures/2921/toyota-corolla-2-0d-2003-29217718.jpg,https://cache1.pakwheels.com/ad_pictures/2921/toyota-corolla-2-0d-2003-29217719.jpg,https://cache1.pakwheels.com/ad_pictures/2891/toyota-corolla-2-0d-2003-28914862.jpg,https://cache1.pakwheels.com/ad_pictures/2891/toyota-corolla-2-0d-2003-28914866.jpg,"['CD Player', 'Cassette Player', 'Front Speakers', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
81,"
Toyota Corolla  2019 XLi VVTi for Sale",Toyota,Corolla,XLi VVTi,"
PKR 22.1 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-3267178,2019,"

1 km","

Petrol","

Manual",Un-Registered,Black,Local,1300 cc,https://cache4.pakwheels.com/ad_pictures/2921/toyota-corolla-xli-vvti-2019-29217081.jpg,,,,,"['AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Power Mirrors', 'Power Steering']"
82,"
Toyota Corolla  2015 Altis Automatic 1.6 for Sale",Toyota,Corolla,Automatic 1.6,"
PKR 21.5 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-lahore-3210335,2015,"

76,509 km","

Petrol","

Automatic",Lahore,Black,Local,1600 cc,https://cache3.pakwheels.com/ad_pictures/2921/toyota-corolla-altis-1-6-automatic-2015-29217922.jpg,https://cache3.pakwheels.com/ad_pictures/2893/toyota-corolla-altis-1-6-automatic-2015-28930882.jpg,https://cache1.pakwheels.com/ad_pictures/2893/toyota-corolla-altis-1-6-automatic-2015-28930883.jpg,https://cache1.pakwheels.com/ad_pictures/2893/toyota-corolla-altis-1-6-automatic-2015-28930884.jpg,,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Camera', 'Rear speakers', 'Steering Switches', 'USB and Auxillary Cable']"
83,"
Toyota Corolla  1999  for Sale",Toyota,Corolla,,"
PKR 11 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-1999-for-sale-in-islamabad-3261836,1999,"

190,776 km","

Petrol","

Automatic",Islamabad,White,Imported,1500 cc,https://cache2.pakwheels.com/ad_pictures/2915/toyota-corolla-1999-29157550.jpg,https://cache4.pakwheels.com/ad_pictures/2915/toyota-corolla-1999-29157551.jpg,https://cache2.pakwheels.com/ad_pictures/2915/toyota-corolla-1999-29157552.jpg,https://cache2.pakwheels.com/ad_pictures/2915/toyota-corolla-1999-29157553.jpg,https://cache3.pakwheels.com/ad_pictures/2915/toyota-corolla-1999-29157554.jpg,[]
84,"
Toyota Corolla  2016 XLi VVTi for Sale",Toyota,Corolla,XLi VVTi,"
PKR 18 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2016-for-sale-in-lahore-3210592,2016,"

38,827 km","

Petrol","

Manual",Lahore,White,Local,1300 cc,https://cache2.pakwheels.com/ad_pictures/2921/toyota-corolla-xli-vvti-2016-29218180.jpg,https://cache1.pakwheels.com/ad_pictures/2893/toyota-corolla-xli-vvti-2016-28930932.jpg,https://cache1.pakwheels.com/ad_pictures/2893/toyota-corolla-xli-vvti-2016-28930933.jpg,https://cache1.pakwheels.com/ad_pictures/2893/toyota-corolla-xli-vvti-2016-28930934.jpg,https://cache3.pakwheels.com/ad_pictures/2921/toyota-corolla-xli-vvti-2016-29218181.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'DVD Player', 'Front Speakers', 'Immobilizer Key', 'Power Mirrors', 'Power Steering', 'USB and Auxillary Cable']"
85,"
Toyota Corolla  2019 GLi Automatic 1.3 VVTi fo...",Toyota,Corolla,GLi Automatic 1.3 VVTi,"
PKR 25.75 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-3146762,2019,"

41 km","

Petrol","

Automatic",Un-Registered,Silver,Local,1300 cc,https://cache4.pakwheels.com/ad_pictures/2783/toyota-corolla-gli-vvti-automatic-2019-27835816.jpg,https://cache2.pakwheels.com/ad_pictures/2783/toyota-corolla-gli-vvti-automatic-2019-27835818.jpg,https://cache4.pakwheels.com/ad_pictures/2783/toyota-corolla-gli-vvti-automatic-2019-27835820.jpg,https://cache4.pakwheels.com/ad_pictures/2783/toyota-corolla-gli-vvti-automatic-2019-27835821.jpg,https://cache1.pakwheels.com/ad_pictures/2783/toyota-corolla-gli-vvti-automatic-2019-27835823.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
86,"
Toyota Corolla  2019 Altis Automatic 1.6 for Sale",Toyota,Corolla,Automatic 1.6,"

                        Call",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-3077129,2019,"

20 km","

Petrol","

Automatic",Islamabad,White,Local,1600 cc,https://cache3.pakwheels.com/ad_pictures/2719/toyota-corolla-altis-1-6-automatic-2019-27191231.jpg,,,,,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Camera', 'Rear speakers', 'Steering Switches', 'USB and Auxillary Cable']"
87,"
Toyota Corolla  2019 Altis Grande CVT-i 1.8 fo...",Toyota,Corolla,Grande CVT-i 1.8,"

                        Call",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-3077143,2019,"

10 km","

Petrol","

Automatic",Un-Registered,White,Local,1798 cc,https://cache3.pakwheels.com/ad_pictures/2719/toyota-corolla-altis-1-8-grande-automatic-2019-27191154.jpg,,,,,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Climate Control', 'Cruise Control', 'DVD Player', 'Front Camera', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear Camera', 'Rear speakers', 'Steering Switches', 'Sun Roof', 'USB and Auxillary Cable']"
88,"
Toyota Corolla  2019 GLi Automatic 1.3 VVTi fo...",Toyota,Corolla,GLi Automatic 1.3 VVTi,"

                        Call",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-islamabad-3077154,2019,"

10 km","

Petrol","

Automatic",Un-Registered,White,Local,1300 cc,https://cache1.pakwheels.com/ad_pictures/2719/toyota-corolla-gli-vvti-automatic-2019-27192671.jpg,,,,,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Front Speakers', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows', 'Rear speakers', 'USB and Auxillary Cable']"
89,"
Toyota Corolla  2015 Altis Automatic 1.6 for Sale",Toyota,Corolla,Altis Automatic 1.6,"
PKR 20.7 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-rawalpindi-3254148,2015,"

75,416 km","

Petrol","

Automatic",Islamabad,White,Local,1600 cc,https://cache2.pakwheels.com/ad_pictures/2906/toyota-corolla-altis-1-6-automatic-2015-29068150.jpg,https://cache3.pakwheels.com/ad_pictures/2906/toyota-corolla-altis-1-6-automatic-2015-29068153.jpg,https://cache3.pakwheels.com/ad_pictures/2906/toyota-corolla-altis-1-6-automatic-2015-29068159.jpg,https://cache2.pakwheels.com/ad_pictures/2906/toyota-corolla-altis-1-6-automatic-2015-29068162.jpg,https://cache2.pakwheels.com/ad_pictures/2906/toyota-corolla-altis-1-6-automatic-2015-29068163.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Navigation System', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
90,"
Toyota Corolla  2017 GLi Automatic 1.3 VVTi fo...",Toyota,Corolla,GLi Automatic 1.3 VVTi,"
PKR 22.9 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2017-for-sale-in-peshawar-3248412,2017,"

33,000 km","

Petrol","

Automatic",Islamabad,White,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2900/toyota-corolla-gli-vvti-automatic-2017-29002883.jpg,https://cache4.pakwheels.com/ad_pictures/2900/toyota-corolla-gli-vvti-automatic-2017-29002887.jpg,https://cache1.pakwheels.com/ad_pictures/2900/toyota-corolla-gli-vvti-automatic-2017-29002889.jpg,https://cache4.pakwheels.com/ad_pictures/2900/toyota-corolla-gli-vvti-automatic-2017-29002891.jpg,https://cache1.pakwheels.com/ad_pictures/2900/toyota-corolla-gli-vvti-automatic-2017-29002892.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
91,"
Toyota Corolla  2012 GLi 1.3 VVTi for Sale",Toyota,Corolla,1.3 VVTi,"
PKR 13.75 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2012-for-sale-in-sukkur-3267917,2012,"

100,000 km","

Petrol","

Manual",Karachi,Magneta,Local,1300 cc,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226117.jpg,https://cache2.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226113.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226118.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226114.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-2012-29226115.jpg,"['ABS', 'AM/FM Radio', 'Air Conditioning', 'CD Player', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
92,"
Toyota Corolla  2019 GLi Automatic 1.3 VVTi fo...",Toyota,Corolla,GLi Automatic 1.3 VVTi,"
PKR 25.1 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2019-for-sale-in-lahore-3267904,2019,"

700 km","

Petrol","

Automatic",Lahore,White,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225981.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225984.jpg,https://cache4.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225983.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225982.jpg,https://cache3.pakwheels.com/ad_pictures/2922/toyota-corolla-gli-vvti-automatic-2019-29225985.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Keyless Entry', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
93,"
Toyota Corolla  2015 GLi 1.3 VVTi for Sale",Toyota,Corolla,1.3 VVTi,"
PKR 19 lacs",https://www.pakwheels.com/used-cars/toyota-corolla-2015-for-sale-in-karachi-3219101,2015,"

49,000 km","

Petrol","

Automatic",Karachi,Black,Local,1300 cc,https://cache3.pakwheels.com/ad_pictures/2866/toyota-corolla-gli-vvti-2015-28662872.jpg,https://cache4.pakwheels.com/ad_pictures/2866/toyota-corolla-gli-vvti-2015-28662873.jpg,https://cache3.pakwheels.com/ad_pictures/2866/toyota-corolla-gli-vvti-2015-28662874.jpg,https://cache1.pakwheels.com/ad_pictures/2866/toyota-corolla-gli-vvti-2015-28662875.jpg,https://cache3.pakwheels.com/ad_pictures/2866/toyota-corolla-gli-vvti-2015-28662876.jpg,"['ABS', 'AM/FM Radio', 'Air Bags', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'DVD Player', 'Immobilizer Key', 'Power Locks', 'Power Mirrors', 'Power Steering', 'Power Windows']"
