ID,name,Make,Model,Version,Price,Link,Model Date,Km Run,Energy,Engine Type,City,Color,Assembly,EngineCapacity,image1,image2,image3,image4,image5,Features 
174,"
Suzuki Mehran  2017 VX Euro II Limited Edition...",Suzuki,Mehran,VX Euro II Limited Edition,"
PKR 7.15 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-lahore-3253794,2017,"

648,000 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-limited-edition-2017-29063964.jpg,https://cache3.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-limited-edition-2017-29064052.jpg,https://cache2.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-limited-edition-2017-29063966.jpg,,,"['AM/FM Radio', 'Air Conditioning', 'CoolBox', 'Immobilizer Key']"
175,"
Suzuki Mehran  2017 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 7.7 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-islamabad-3193620,2017,"

43,000 km","

Petrol","

Manual",Islamabad,Beige,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2892/suzuki-mehran-vxr-euro-ii-2017-28926550.jpg,https://cache3.pakwheels.com/ad_pictures/2842/suzuki-mehran-vxr-euro-ii-2017-28427745.jpg,https://cache3.pakwheels.com/ad_pictures/2842/suzuki-mehran-vxr-euro-ii-2017-28427746.jpg,https://cache1.pakwheels.com/ad_pictures/2842/suzuki-mehran-vxr-euro-ii-2017-28427752.jpg,https://cache2.pakwheels.com/ad_pictures/2842/suzuki-mehran-vxr-euro-ii-2017-28427754.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Keyless Entry', 'Power Locks']"
176,"
Suzuki Mehran  2005 VX (CNG) for Sale",Suzuki,Mehran,VX (CNG),"
PKR 3.35 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2005-for-sale-in-karachi-3266780,2005,"

12,121 km","

Petrol","

Manual",Karachi,Maroon,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2005-29212432.jpg,https://cache3.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2005-29212433.jpg,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2005-29212434.jpg,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2005-29212437.jpg,https://cache3.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2005-29212438.jpg,[]
177,"
Suzuki Mehran  2017 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 7.8 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-lahore-3266754,2017,"

19,000 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2921/suzuki-mehran-vxr-euro-ii-2017-29212142.jpg,,,,,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
178,"
Suzuki Mehran  2009 VX (CNG) for Sale",Suzuki,Mehran,VX (CNG),"
PKR 3.85 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2009-for-sale-in-karachi-3266726,2009,"

74,620 km","

Petrol","

Manual",Karachi,Red,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2009-29211733.jpg,https://cache2.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2009-29211734.jpg,https://cache1.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2009-29211735.jpg,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-cng-2-2009-29211736.jpg,,[]
179,"
Suzuki Mehran  2015 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 6.8 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-faisalabad-3266672,2015,"

88,000 km","

Petrol","

Manual",Faisalabad,Red,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vxr-euro-ii-2015-29211261.jpg,https://cache2.pakwheels.com/ad_pictures/2921/suzuki-mehran-vxr-euro-ii-2015-29211262.jpg,https://cache1.pakwheels.com/ad_pictures/2921/suzuki-mehran-vxr-euro-ii-2015-29211255.jpg,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vxr-euro-ii-2015-29211257.jpg,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vxr-euro-ii-2015-29211260.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
180,"
Suzuki Mehran  2017 VX Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 7.6 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-rawalpindi-3266615,2017,"

76,000 km","

Petrol","

Manual",Rawalpindi,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-euro-ii-2017-29210653.jpg,https://cache2.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-euro-ii-2017-29210652.jpg,https://cache4.pakwheels.com/ad_pictures/2921/suzuki-mehran-vx-euro-ii-2017-29210654.jpg,,,"['AM/FM Radio', 'Alloy Rims']"
181,"
Suzuki Mehran  2006 VXR (CNG) for Sale",Suzuki,Mehran,(CNG),"
PKR 4.1 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2006-for-sale-in-sialkot-3184215,2006,"

120,000 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2825/suzuki-mehran-vxr-cng-4-2006-28257566.jpg,https://cache3.pakwheels.com/ad_pictures/2825/suzuki-mehran-vxr-cng-4-2006-28257573.jpg,https://cache3.pakwheels.com/ad_pictures/2825/suzuki-mehran-vxr-cng-4-2006-28257567.jpg,https://cache3.pakwheels.com/ad_pictures/2825/suzuki-mehran-vxr-cng-4-2006-28257569.jpg,https://cache3.pakwheels.com/ad_pictures/2825/suzuki-mehran-vxr-cng-4-2006-28257575.jpg,"['AM/FM Radio', 'Air Conditioning', 'Alloy Rims', 'CD Player', 'Cassette Player', 'DVD Player', 'Immobilizer Key', 'Power Locks']"
182,"
Suzuki Mehran  2015 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 5.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-rawalpindi-3248311,2015,"

70,000 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001547.jpg,https://cache3.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001541.jpg,https://cache1.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001536.jpg,https://cache4.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001544.jpg,https://cache2.pakwheels.com/ad_pictures/2900/suzuki-mehran-vxr-euro-ii-2015-29001543.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
183,"
Suzuki Mehran  2016 VXR for Sale

7.6/10",Suzuki,Mehran,,"
PKR 7.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-lahore-3254585,2016,"

21,104 km","

Petrol","

Manual",Lahore,Steel Grey,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2907/suzuki-mehran-vxr-2-2016-29073386.jpg,https://cache1.pakwheels.com/ad_pictures/2907/suzuki-mehran-vxr-2-2016-29073387.jpg,https://cache1.pakwheels.com/ad_pictures/2907/suzuki-mehran-vxr-2-2016-29073388.jpg,,,"['AM/FM Radio', 'Air Conditioning']"
184,"
Suzuki Mehran  2007 VX for Sale",Suzuki,Mehran,,"
PKR 4.55 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-islamabad-3266519,2007,"

93,000 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29209374.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29209375.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29209376.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29209377.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29209387.jpg,[]
185,"
Suzuki Mehran  2013 VX Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 6.55 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-islamabad-3117479,2013,"

115,000 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2750/suzuki-mehran-vx-euro-ii-2013-27508215.jpg,https://cache4.pakwheels.com/ad_pictures/2750/suzuki-mehran-vx-euro-ii-2013-27508214.jpg,https://cache1.pakwheels.com/ad_pictures/2750/suzuki-mehran-vx-euro-ii-2013-27508216.jpg,https://cache1.pakwheels.com/ad_pictures/2750/suzuki-mehran-vx-euro-ii-2013-27508217.jpg,https://cache1.pakwheels.com/ad_pictures/2750/suzuki-mehran-vx-euro-ii-2013-27508244.jpg,"['AM/FM Radio', 'Air Conditioning']"
186,"
Suzuki Mehran  2012 VX (CNG) for Sale",Suzuki,Mehran,VX (CNG),"
PKR 4.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2012-for-sale-in-karachi-3258784,2012,"

65,000 km","

Petrol","

Manual",Karachi,Sky Blue,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2912/suzuki-mehran-vx-cng-2-2012-29122986.jpg,https://cache1.pakwheels.com/ad_pictures/2912/suzuki-mehran-vx-cng-2-2012-29122987.jpg,,,,['Front Speakers']
187,"
Suzuki Mehran  2013 VX Euro II for Sale",Suzuki,Mehran,Euro II,"

                        Call",https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-bahawalpur-3258323,2013,"

54,000 km","

Petrol","

Manual",Karachi,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2911/suzuki-mehran-vx-euro-ii-2013-29117591.jpg,https://cache2.pakwheels.com/ad_pictures/2911/suzuki-mehran-vx-euro-ii-2013-29117592.jpg,https://cache4.pakwheels.com/ad_pictures/2911/suzuki-mehran-vx-euro-ii-2013-29117593.jpg,https://cache1.pakwheels.com/ad_pictures/2911/suzuki-mehran-vx-euro-ii-2013-29117594.jpg,https://cache1.pakwheels.com/ad_pictures/2911/suzuki-mehran-vx-euro-ii-2013-29117595.jpg,"['AM/FM Radio', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']"
188,"
Suzuki Mehran  2018 VX Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 8.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-islamabad-3231451,2018,"

9,500 km","

Petrol","

Manual",Islamabad,Grey,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2898/suzuki-mehran-vx-euro-ii-2018-28982553.jpg,https://cache4.pakwheels.com/ad_pictures/2880/suzuki-mehran-vx-euro-ii-2018-28805611.jpg,https://cache3.pakwheels.com/ad_pictures/2898/suzuki-mehran-vx-euro-ii-2018-28982555.jpg,https://cache1.pakwheels.com/ad_pictures/2898/suzuki-mehran-vx-euro-ii-2018-28982548.jpg,https://cache4.pakwheels.com/ad_pictures/2898/suzuki-mehran-vx-euro-ii-2018-28982550.jpg,"['AM/FM Radio', 'Immobilizer Key']"
189,"
Suzuki Mehran  2017 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"

                        Call",https://www.pakwheels.com/used-cars/suzuki-mehran-2017-for-sale-in-lahore-3234948,2017,"

35,000 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2884/suzuki-mehran-vxr-euro-ii-2017-28846115.jpg,https://cache2.pakwheels.com/ad_pictures/2884/suzuki-mehran-vxr-euro-ii-2017-28846116.jpg,https://cache3.pakwheels.com/ad_pictures/2884/suzuki-mehran-vxr-euro-ii-2017-28846118.jpg,https://cache3.pakwheels.com/ad_pictures/2884/suzuki-mehran-vxr-euro-ii-2017-28846119.jpg,https://cache1.pakwheels.com/ad_pictures/2884/suzuki-mehran-vxr-euro-ii-2017-28846120.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
190,"
Suzuki Mehran  2018 VX Euro II for Sale",Suzuki,Mehran,VX Euro II,"
PKR 4.15 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-lahore-3231566,2018,"

10,000 km","

Petrol","

Manual",Lahore,Gold,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2880/suzuki-mehran-vx-euro-ii-2018-28807118.jpg,https://cache4.pakwheels.com/ad_pictures/2880/suzuki-mehran-vx-euro-ii-2018-28807119.jpg,https://cache2.pakwheels.com/ad_pictures/2880/suzuki-mehran-vx-euro-ii-2018-28807120.jpg,https://cache1.pakwheels.com/ad_pictures/2880/suzuki-mehran-vx-euro-ii-2018-28807121.jpg,https://cache2.pakwheels.com/ad_pictures/2880/suzuki-mehran-vx-euro-ii-2018-28807117.jpg,"['AM/FM Radio', 'Immobilizer Key']"
191,"
Suzuki Mehran  2016 VX Euro II for Sale",Suzuki,Mehran,VX Euro II,"
PKR 7 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-rawalpindi-3253728,2016,"

916,914 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2016-v-1-29063276.jpg,https://cache3.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2016-v-1-29063040.jpg,https://cache4.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2016-29063275.jpg,https://cache3.pakwheels.com/ad_pictures/2906/suzuki-mehran-vx-euro-ii-2016-v-1-29063039.jpg,,"['AM/FM Radio', 'Immobilizer Key']"
192,"
Suzuki Mehran  2004 VX (CNG) for Sale",Suzuki,Mehran,VX (CNG),"
PKR 4.2 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-lahore-3249072,2004,"

114,000 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2901/suzuki-mehran-vx-2-2004-29010625.jpg,https://cache2.pakwheels.com/ad_pictures/2901/suzuki-mehran-vx-2-2004-29010630.jpg,https://cache3.pakwheels.com/ad_pictures/2901/suzuki-mehran-vx-2-2004-29010632.jpg,https://cache3.pakwheels.com/ad_pictures/2901/suzuki-mehran-vx-2-2004-29010626.jpg,https://cache1.pakwheels.com/ad_pictures/2901/suzuki-mehran-vx-2-2004-29010627.jpg,"['Air Conditioning', 'Rear speakers', 'USB and Auxillary Cable']"
193,"
Suzuki Mehran  1998 VX for Sale

3.7/10",Suzuki,Mehran,VX,"
PKR 3.1 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-1998-for-sale-in-islamabad-3221182,1998,"

206,843 km","

Petrol","

Manual",Lahore,Red,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2868/suzuki-mehran-vx-2-1998-28686716.jpg,https://cache4.pakwheels.com/ad_pictures/2868/suzuki-mehran-vx-2-1998-28686717.jpg,https://cache3.pakwheels.com/ad_pictures/2868/suzuki-mehran-vx-2-1998-28686718.jpg,https://cache1.pakwheels.com/ad_pictures/2868/suzuki-mehran-vx-2-1998-28686719.jpg,https://cache4.pakwheels.com/ad_pictures/2868/suzuki-mehran-vx-2-1998-28686720.jpg,"['Front Speakers', 'USB and Auxillary Cable']"
194,"
Suzuki Mehran  2018 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 8.1 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-rahim-yar-khan-3231213,2018,"

28,000 km","

Petrol","

Manual",Karachi,White,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2880/suzuki-mehran-vxr-euro-ii-2018-28802738.jpg,https://cache3.pakwheels.com/ad_pictures/2880/suzuki-mehran-vxr-euro-ii-2018-28802739.jpg,https://cache2.pakwheels.com/ad_pictures/2880/suzuki-mehran-vxr-euro-ii-2018-28802740.jpg,https://cache3.pakwheels.com/ad_pictures/2880/suzuki-mehran-vxr-euro-ii-2018-28802741.jpg,https://cache2.pakwheels.com/ad_pictures/2880/suzuki-mehran-vxr-euro-ii-2018-28802742.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']"
195,"
Suzuki Mehran  2018 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 8.7 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-karachi-3240213,2018,"

1,700 km","

Petrol","

Manual",Karachi,Red,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2890/suzuki-mehran-vxr-euro-ii-2018-28906505.jpg,https://cache1.pakwheels.com/ad_pictures/2890/suzuki-mehran-vxr-euro-ii-2018-28906501.jpg,https://cache2.pakwheels.com/ad_pictures/2890/suzuki-mehran-vxr-euro-ii-2018-28906502.jpg,https://cache3.pakwheels.com/ad_pictures/2890/suzuki-mehran-vxr-euro-ii-2018-28906504.jpg,https://cache2.pakwheels.com/ad_pictures/2890/suzuki-mehran-vxr-euro-ii-2018-28906500.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
196,"
Suzuki Mehran  2015 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 7.45 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2015-for-sale-in-lahore-3253003,2015,"

7,100 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2916/suzuki-mehran-vxr-euro-ii-2015-29160591.jpg,https://cache2.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2015-29054863.jpg,https://cache1.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2015-29054864.jpg,https://cache2.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2015-29054865.jpg,https://cache2.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2015-29054866.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']"
197,"
Suzuki Mehran  2018 VX Euro II for Sale",Suzuki,Mehran,VX Euro II,"

                        Call",https://www.pakwheels.com/used-cars/suzuki-mehran-2018-for-sale-in-bahawalpur-3241202,2018,"

16,500 km","

Petrol","

Manual",Bahawalpur,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2891/suzuki-mehran-vx-euro-ii-2018-28917829.jpg,https://cache2.pakwheels.com/ad_pictures/2891/suzuki-mehran-vx-euro-ii-2018-28917830.jpg,https://cache4.pakwheels.com/ad_pictures/2891/suzuki-mehran-vx-euro-ii-2018-28917831.jpg,https://cache4.pakwheels.com/ad_pictures/2891/suzuki-mehran-vx-euro-ii-2018-28917832.jpg,https://cache1.pakwheels.com/ad_pictures/2891/suzuki-mehran-vx-euro-ii-2018-28917833.jpg,"['AM/FM Radio', 'Front Speakers', 'Immobilizer Key', 'USB and Auxillary Cable']"
198,"
Suzuki Mehran  2019 VX Euro II Limited Edition...",Suzuki,Mehran,Euro II Limited Edition,"
PKR 8.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2019-for-sale-in-wah-cantt-3179407,2019,"

3,000 km","

Petrol","

Manual",Un-Registered,Grey,Local,800 cc,https://cache4.pakwheels.com/ad_pictures/2905/suzuki-mehran-vx-euro-ii-limited-edition-2019-29051161.jpg,https://cache3.pakwheels.com/ad_pictures/2820/suzuki-mehran-vx-euro-ii-limited-edition-2019-28206520.jpg,https://cache2.pakwheels.com/ad_pictures/2820/suzuki-mehran-vx-euro-ii-limited-edition-2019-28206521.jpg,https://cache4.pakwheels.com/ad_pictures/2820/suzuki-mehran-vx-euro-ii-limited-edition-2019-28206522.jpg,https://cache2.pakwheels.com/ad_pictures/2820/suzuki-mehran-vx-euro-ii-limited-edition-2019-28206523.jpg,"['AM/FM Radio', 'Air Conditioning', 'Immobilizer Key']"
199,"
Suzuki Mehran  2007 VX for Sale",Suzuki,Mehran,VX,"
PKR 3.59 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2007-for-sale-in-gujranwala-3266478,2007,"

1 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29208827.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29208828.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29208834.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29208835.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2007-29208836.jpg,[]
200,"
Suzuki Mehran  2010 VX for Sale",Suzuki,Mehran,,"
PKR 5.85 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-lahore-3266465,2010,"

45,500 km","

Petrol","

Manual",Lahore,Silver,Local,800 cc,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208762.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208763.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208765.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208766.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208767.jpg,[]
201,"
Suzuki Mehran  2010 VX for Sale",Suzuki,Mehran,,"
PKR 4.15 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-gujranwala-3266457,2010,"

5,869 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208488.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208486.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208495.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208493.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-2010-29208490.jpg,['Keyless Entry']
202,"
Suzuki Mehran  2010 VXR for Sale",Suzuki,Mehran,VXR,"
PKR 4.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2010-for-sale-in-gujranwala-3266448,2010,"

793 km","

Petrol","

Manual",Lahore,White,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-2-2010-29208345.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-2-2010-29208344.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-2-2010-29208342.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-2-2010-29208349.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-2-2010-29208348.jpg,"['Air Conditioning', 'Alloy Rims', 'Keyless Entry']"
203,"
Suzuki Mehran  2013 VXR Euro II for Sale",Suzuki,Mehran,Euro II,"
PKR 5.95 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2013-for-sale-in-lahore-3252983,2013,"

58,000 km","

Petrol","

Manual",Lahore,Grey,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2013-29054428.jpg,https://cache3.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2013-29054429.jpg,https://cache3.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2013-29054430.jpg,https://cache2.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2013-29054427.jpg,https://cache2.pakwheels.com/ad_pictures/2905/suzuki-mehran-vxr-euro-ii-2013-29054431.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
204,"
Suzuki Mehran  2004 VXR (CNG) for Sale",Suzuki,Mehran,VXR (CNG),"
PKR 4.8 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2004-for-sale-in-islamabad-3266348,2004,"

14,000 km","

Petrol","

Manual",Islamabad,Silver,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-cng-4-2004-29207110.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-cng-4-2004-29207109.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-cng-4-2004-29207111.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-cng-4-2004-29207112.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-cng-4-2004-29207113.jpg,['Air Conditioning']
205,"
Suzuki Mehran  1999 VX for Sale",Suzuki,Mehran,VX,"
PKR 2.5 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-1999-for-sale-in-karachi-3266300,1999,"

200,000 km","

CNG","

Manual",Karachi,Gold,Local,800 cc,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-1999-29206605.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-1999-29206593.jpg,https://cache1.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-1999-29206595.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-1999-29206594.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vx-2-1999-29206597.jpg,[]
206,"
Suzuki Mehran  2016 VXR Euro II for Sale",Suzuki,Mehran,VXR Euro II,"
PKR 7.15 lacs",https://www.pakwheels.com/used-cars/suzuki-mehran-2016-for-sale-in-islamabad-3266270,2016,"

49,000 km","

Petrol","

Manual",Islamabad,White,Local,800 cc,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-euro-ii-2016-29206344.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-euro-ii-2016-29206348.jpg,https://cache2.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-euro-ii-2016-29206347.jpg,https://cache4.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-euro-ii-2016-29206346.jpg,https://cache3.pakwheels.com/ad_pictures/2920/suzuki-mehran-vxr-euro-ii-2016-29206345.jpg,"['AM/FM Radio', 'Air Conditioning', 'CD Player', 'Immobilizer Key']"
